1.0,0.011666666666666667,0.0006666666666666666,0.0
2.0,0.027333333333333334,0.0006666666666666666,0.0
3.0,0.036333333333333336,0.0003333333333333333,0.0
4.0,0.041666666666666664,0.0003333333333333333,0.0
5.0,0.027666666666666666,0.0003333333333333333,0.09766666666666667
6.0,0.030333333333333334,0.0,0.11066666666666666
7.0,0.05733333333333333,0.0,0.13366666666666666
8.0,0.04766666666666667,0.0,0.16433333333333333
9.0,0.034,0.0003333333333333333,0.192
10.0,0.020666666666666667,0.0,0.20666666666666667
11.0,0.03966666666666667,0.0003333333333333333,0.232
12.0,0.035,0.0,0.25433333333333336
13.0,0.03133333333333333,0.0003333333333333333,0.27366666666666667
14.0,0.015666666666666666,0.0,0.2853333333333333
15.0,0.021,0.0,0.30333333333333334
16.0,0.029666666666666668,0.0,0.3233333333333333
17.0,0.029,0.0,0.3383333333333333
18.0,0.015,0.0,0.34933333333333333
19.0,0.014333333333333333,0.0,0.362
20.0,0.021666666666666667,0.0,0.37866666666666665
21.0,0.019666666666666666,0.0,0.396
22.0,0.014,0.0003333333333333333,0.406
23.0,0.014333333333333333,0.0,0.41333333333333333
24.0,0.019333333333333334,0.0,0.42533333333333334
25.0,0.019333333333333334,0.0,0.43766666666666665
26.0,0.016666666666666666,0.0,0.44733333333333336
27.0,0.01,0.0003333333333333333,0.4533333333333333
28.0,0.010333333333333333,0.0,0.4623333333333333
29.0,0.013333333333333334,0.0,0.4723333333333333
30.0,0.017666666666666667,0.0,0.479
31.0,0.010333333333333333,0.0,0.4846666666666667
32.0,0.008,0.0,0.48966666666666664
33.0,0.012666666666666666,0.0003333333333333333,0.49766666666666665
34.0,0.014666666666666666,0.0,0.5063333333333333
35.0,0.008666666666666666,0.0,0.513
36.0,0.008666666666666666,0.0003333333333333333,0.5176666666666667
37.0,0.010666666666666666,0.0,0.525
38.0,0.007666666666666666,0.0,0.532
39.0,0.011333333333333334,0.0,0.539
40.0,0.008,0.0,0.544
41.0,0.006666666666666667,0.0,0.55
42.0,0.005333333333333333,0.0,0.556
43.0,0.006666666666666667,0.0,0.562
44.0,0.008,0.0,0.5666666666666667
45.0,0.004,0.0,0.5706666666666667
46.0,0.005666666666666667,0.0,0.5736666666666667
47.0,0.005333333333333333,0.0,0.577
48.0,0.0033333333333333335,0.0,0.5813333333333334
49.0,0.005666666666666667,0.0,0.5853333333333334
50.0,0.004333333333333333,0.0,0.588
51.0,0.005,0.0,0.5906666666666667
52.0,0.007,0.0,0.5926666666666667
