1.0,0.011,0.0,0.0
2.0,0.02033333333333333,0.0,0.0
3.0,0.028666666666666667,0.0,-0.0003333333333333333
4.0,0.033666666666666664,0.0003333333333333333,-0.0003333333333333333
5.0,0.030666666666666665,0.0,0.09533333333333334
6.0,0.028,0.0003333333333333333,0.10033333333333333
7.0,0.051,0.0,0.116
8.0,0.059666666666666666,0.0,0.13133333333333333
9.0,0.03966666666666667,0.0,0.14733333333333334
10.0,0.019,0.0,0.15866666666666668
11.0,0.03866666666666667,0.0003333333333333333,0.17166666666666666
12.0,0.04133333333333333,0.0,0.19366666666666665
13.0,0.03766666666666667,0.0,0.20033333333333334
14.0,0.023,0.0,0.20433333333333334
15.0,0.026,0.0,0.21866666666666668
16.0,0.038,0.0003333333333333333,0.227
17.0,0.03666666666666667,0.0003333333333333333,0.23433333333333334
18.0,0.022333333333333334,0.0,0.24466666666666667
19.0,0.024333333333333332,0.0,0.251
20.0,0.042,0.0,0.256
21.0,0.03866666666666667,0.0,0.26866666666666666
22.0,0.023333333333333334,0.0,0.2723333333333333
23.0,0.020666666666666667,0.0,0.2763333333333333
24.0,0.022333333333333334,0.0003333333333333333,0.2896666666666667
25.0,0.033666666666666664,0.0,0.2956666666666667
26.0,0.03233333333333333,0.0,0.3
27.0,0.023666666666666666,0.0,0.30333333333333334
28.0,0.021,0.0,0.304
29.0,0.027333333333333334,0.0,0.31033333333333335
30.0,0.027666666666666666,0.0,0.318
31.0,0.025,0.0,0.32133333333333336
32.0,0.02,0.0,0.32566666666666666
33.0,0.024333333333333332,0.0,0.329
34.0,0.026333333333333334,0.0,0.3313333333333333
35.0,0.025,0.0003333333333333333,0.33866666666666667
36.0,0.019,0.0003333333333333333,0.343
37.0,0.020666666666666667,0.0,0.3486666666666667
38.0,0.021666666666666667,0.0,0.35233333333333333
39.0,0.018333333333333333,0.0,0.35733333333333334
40.0,0.017666666666666667,0.0,0.3616666666666667
41.0,0.025666666666666667,0.0,0.367
42.0,0.02033333333333333,0.0,0.37066666666666664
43.0,0.027666666666666666,0.0,0.36633333333333334
44.0,0.02033333333333333,0.0,0.36733333333333335
45.0,0.019,0.0,0.37266666666666665
46.0,0.021333333333333333,0.0,0.375
47.0,0.017666666666666667,0.0,0.38133333333333336
48.0,0.023666666666666666,0.0,0.38033333333333336
49.0,0.018333333333333333,0.0003333333333333333,0.384
50.0,0.019666666666666666,0.0,0.38333333333333336
51.0,0.016,0.0,0.389
52.0,0.017333333333333333,0.0,0.39266666666666666
53.0,0.021,0.0003333333333333333,0.3943333333333333
54.0,0.015,0.0,0.401
55.0,0.017666666666666667,0.0,0.40066666666666667
56.0,0.019,0.0,0.40166666666666667
57.0,0.017333333333333333,0.0,0.403
58.0,0.016666666666666666,0.0,0.401
59.0,0.013666666666666667,0.0,0.4026666666666667
60.0,0.019333333333333334,0.0,0.40066666666666667
61.0,0.011,0.0,0.4043333333333333
62.0,0.018,0.0,0.4046666666666667
63.0,0.011,0.0,0.4053333333333333
64.0,0.01633333333333333,0.0,0.4083333333333333
65.0,0.012666666666666666,0.0,0.41
66.0,0.008666666666666666,0.0,0.41433333333333333
67.0,0.011,0.0,0.4156666666666667
68.0,0.012,0.0,0.4196666666666667
69.0,0.014666666666666666,0.0003333333333333333,0.41933333333333334
70.0,0.013,0.0,0.419
71.0,0.009333333333333334,0.0,0.4206666666666667
72.0,0.011333333333333334,0.0,0.422
73.0,0.010666666666666666,0.0,0.4226666666666667
74.0,0.01,0.0,0.42533333333333334
75.0,0.009,0.0,0.4246666666666667
76.0,0.009666666666666667,0.0,0.42533333333333334
77.0,0.005666666666666667,0.0,0.429
78.0,0.008,0.0,0.433
79.0,0.007666666666666666,0.0,0.435
80.0,0.009666666666666667,0.0,0.43566666666666665
81.0,0.013,0.0,0.42933333333333334
82.0,0.01,0.0,0.43
83.0,0.008333333333333333,0.0,0.432
84.0,0.009666666666666667,0.0,0.43233333333333335
85.0,0.007666666666666666,0.0,0.43766666666666665
86.0,0.012666666666666666,0.0,0.43733333333333335
87.0,0.01,0.0,0.437
88.0,0.005666666666666667,0.0,0.43933333333333335
89.0,0.008666666666666666,0.0,0.44033333333333335
90.0,0.009666666666666667,0.0,0.44233333333333336
91.0,0.008,0.0,0.44333333333333336
92.0,0.006,0.0,0.44466666666666665
93.0,0.011666666666666667,0.0,0.44366666666666665
94.0,0.006666666666666667,0.0,0.446
95.0,0.005,0.0,0.449
96.0,0.006666666666666667,0.0,0.4483333333333333
97.0,0.007,0.0,0.4493333333333333
98.0,0.011333333333333334,0.0003333333333333333,0.44733333333333336
99.0,0.008333333333333333,0.0,0.44633333333333336
100.0,0.007,0.0,0.4483333333333333
101.0,0.010666666666666666,0.0,0.44666666666666666
102.0,0.013666666666666667,0.0,0.447
103.0,0.008666666666666666,0.0,0.447
104.0,0.009333333333333334,0.0,0.447
